时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-20T02:05:56.706Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3271,0.1572,0.9590,2.08,0.31,-2.62,10.35,19.13,37.85
"2025-05-20T02:05:56.707Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5244,-0.0068,0.8721,-0.79,-0.37,-0.06,-1.70,-32.62,1.26
"2025-05-20T02:05:56.707Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.1040,0.9932,0.1611,-0.85,-1.95,-0.06,81.27,-5.31,102.84
"2025-05-20T02:05:56.708Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2515,0.7847,0.5815,1.10,-0.06,0.67,53.94,15.22,-98.61
"2025-05-20T02:05:56.710Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1528,0.8926,-0.4097,0.92,-0.18,0.24,115.11,10.10,61.05
"2025-05-20T02:05:56.711Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",0.0181,0.9976,0.0640,-0.12,-0.43,-0.31,86.61,-0.23,134.90
"2025-05-20T02:05:56.712Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3667,0.1836,0.9463,1.22,0.79,-0.18,10.41,19.18,37.77
"2025-05-20T02:05:56.712Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5645,-0.0151,0.8535,-0.79,0.06,-0.92,-1.74,-32.63,1.21
"2025-05-20T02:05:56.713Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.0981,0.9868,0.1157,-1.46,-1.22,-0.67,81.23,-5.32,102.82
"2025-05-20T02:05:56.713Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",0.0054,1.0000,0.0425,-0.61,0.43,0.79,86.62,-0.23,134.84
"2025-05-20T02:05:56.714Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2544,0.7793,0.5757,-0.67,0.06,1.46,53.95,15.19,-98.54
"2025-05-20T02:05:56.715Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1743,0.8921,-0.4136,0.37,0.12,-1.10,115.15,10.13,61.03
"2025-05-20T02:05:56.720Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.1128,0.9912,0.1353,-0.55,2.01,0.98,81.22,-5.34,102.87
"2025-05-20T02:05:56.721Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5454,-0.0151,0.8613,0.55,-0.18,1.77,-1.74,-32.63,1.24
"2025-05-20T02:05:56.722Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.0054,0.9976,0.0679,0.12,-3.54,-0.43,86.62,-0.25,134.76
"2025-05-20T02:05:56.723Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3486,0.1738,0.9473,0.55,0.31,1.71,10.46,19.19,37.85
"2025-05-20T02:05:56.724Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1675,0.8921,-0.4116,0.18,0.73,-0.12,115.16,10.15,61.08
"2025-05-20T02:05:56.724Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3564,0.2036,0.9434,0.92,-0.06,-1.16,10.49,19.20,37.79
"2025-05-20T02:05:56.725Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1924,0.8921,-0.4063,0.00,2.50,0.00,115.19,10.12,61.19
"2025-05-20T02:05:56.726Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5713,-0.0044,0.8457,1.04,1.28,1.89,-1.77,-32.59,1.38
"2025-05-20T02:05:56.727Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",0.0049,0.9980,0.0293,1.16,2.93,2.44,86.63,-0.31,134.76
"2025-05-20T02:05:56.728Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2344,0.7871,0.5791,-0.49,-1.22,-0.55,53.95,15.19,-98.54
"2025-05-20T02:05:56.733Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.0732,0.9932,0.1230,-2.32,3.23,1.04,81.13,-5.37,103.06
"2025-05-20T02:05:56.735Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3516,0.1494,0.9561,-0.67,0.00,5.92,10.54,19.19,38.06
"2025-05-20T02:05:56.756Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2739,0.7695,0.5825,-2.81,1.28,3.30,53.88,15.16,-98.31
"2025-05-20T02:05:56.886Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5420,-0.0181,0.8594,-1.59,0.55,-2.75,-1.77,-32.56,1.28
"2025-05-20T02:05:56.887Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.1055,0.9897,0.1411,0.61,-2.26,-0.55,81.17,-5.38,103.06
"2025-05-20T02:05:56.888Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2520,0.7739,0.5859,0.24,-1.53,0.12,53.83,15.10,-98.23
"2025-05-20T02:05:56.889Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1606,0.8887,-0.4150,0.49,-0.79,2.08,115.21,10.05,61.14
"2025-05-20T02:05:56.889Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.0918,0.9888,0.1323,-0.79,0.67,0.98,81.18,-5.41,103.04
